"dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count","GO_terms","expr","Primary_Site","Primary_Subsite","Sample_Id_DNA_T","Primary_Site_and_Subsite","matching_normal_tissue","normal_tissue_mean_expr"
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"AC002472.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"P2RX6","No_data","No_data","No_data","No_data",0.007,0.004,0.137,-0.559,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,2,0,1,0,0,5,1.68,"Bronchus and lung","Lung, NOS","SRR4307269","Bronchus and lung - Lung, NOS","Lung",1.647182
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"SLC7A4","No_data","No_data","No_data","No_data",-0.022,-0.029,0.111,-1.369,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,0,0,0,0.03,"Bronchus and lung","Lung, NOS","SRR4307269","Bronchus and lung - Lung, NOS","Lung",0.408951
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"AC002472.13","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"POM121L7","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307269","SRR4307268","22",73,156,23,1.65177467814431,3.73305097008315,35,1.65177467814431,3.73305097008315,21188732,21695901,0.392388785010288,16,1,NA,NA,NA,NA,507169,"GGT2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"AE000662.92","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"DAD1","No_data","No_data","No_data","No_data",-1.842,-1.85,0.373,-3.299,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,5,0,6,1,3,2019.13,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"ABHD4","No_data","No_data","No_data","No_data",0.042,0.039,0.101,-0.438,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,0,0,0,0,130.24,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"OR6J1","No_data","No_data","No_data","No_data",-0.033,-0.081,0.18,-0.615,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,0,0.14,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"OXA1L","No_data","No_data","No_data","No_data",-0.677,-0.682,0.24,-1.611,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,2,460.93,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"SLC7A7","No_data","No_data","No_data","No_data",-0.017,-0.015,0.107,-0.462,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,8,0,1,5,0,3,18.05,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"AL135998.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"MRPL52","No_data","No_data","No_data","No_data",-0.159,-0.17,0.18,-0.891,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,1,0,0,856.03,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"MMP14","No_data","No_data","No_data","No_data",0.16,0.159,0.099,-0.162,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",98,251,15,133,60,3,104,3487.62,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"LRP10","No_data","No_data","No_data","No_data",0.005,0.002,0.133,-1.052,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,1,0,3,537.53,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"REM2","No_data","No_data","No_data","No_data",-0.001,0,0.124,-0.533,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,5,0,4,3.9,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"RBM23","No_data","No_data","No_data","No_data",-0.269,-0.279,0.146,-0.885,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,2,0,0,445.26,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"PRMT5","No_data","No_data","No_data","No_data",-1.074,-1.063,0.336,-3.017,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",5,289,52,19,86,13,52,568.52,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"HAUS4","No_data","No_data","No_data","No_data",-1.153,-1.184,0.312,-2.714,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0,2,205.59,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"RP11-298I3.5","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"AJUBA","No_data","No_data","No_data","No_data",0.017,0.023,0.169,-0.835,"No_data","No_data","No_data","No_data","No_data","No","Yes","Yes",0,53,12,8,17,1,34,61.52,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"C14orf93","No_data","No_data","No_data","No_data",-0.054,-0.056,0.102,-0.509,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,1,0,0,0,31.02,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"PSMB5","No_data","No_data","No_data","No_data",-1.8,-1.743,0.653,-4.683,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,37,5,1,9,1,1,1216.48,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"PSMB11","No_data","No_data","No_data","No_data",-0.262,-0.265,0.123,-0.808,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,1,0,1,7,0.07,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"CDH24","No_data","No_data","No_data","No_data",-0.202,-0.207,0.124,-0.866,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,1,10,160.65,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"ACIN1","No_data","No_data","No_data","No_data",-0.678,-0.694,0.26,-1.695,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,8,0,0,1,1,20,256.84,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"C14orf119","No_data","No_data","No_data","No_data",-0.055,-0.059,0.115,-0.543,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,293.79,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"CEBPE","Yes","bZIP","No_data","No_data",-0.15,-0.153,0.127,-1.21,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,3,0,4,2,15,0.1,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"SLC7A8","No_data","No_data","No_data","No_data",-0.058,-0.066,0.124,-0.523,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,18,3,0,0,0,4,372.13,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"C14orf164","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"HOMEZ","Yes","Homeodomain","No_data","No_data",-0.061,-0.062,0.104,-0.507,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"PPP1R3E","No_data","No_data","No_data","No_data",-0.253,-0.256,0.13,-1.353,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,29,39.67,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"BCL2L2","No_data","No_data","No_data","No_data",-0.094,-0.112,0.141,-1.167,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,53,5,4,20,3,39,34.32,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"BCL2L2-PABPN1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,1,0,0,77.3,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"PABPN1","No_data","No_data","No_data","No_data",-1.481,-1.506,0.337,-3.581,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,0,8,5,12,178,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"AL049829.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"SLC22A17","No_data","No_data","No_data","No_data",-0.027,-0.043,0.146,-1.171,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,1,2,0,0,0,134.8,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"EFS","No_data","No_data","No_data","No_data",0.004,0,0.106,-0.458,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,1215,29,74,47,2,3,109.32,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"IL25","No_data","No_data","No_data","No_data",0.053,0.051,0.103,-0.42,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,1,10,0,0,4,0.07,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"CMTM5","No_data","No_data","No_data","No_data",-0.122,-0.127,0.107,-0.569,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,14,4,1,7,0,3,0.06,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"MYH6","No_data","No_data","No_data","No_data",0.019,0.013,0.12,-0.647,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,4,4,7,3,37,0.11,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"MYH7","No_data","No_data","No_data","No_data",0.006,0.007,0.138,-0.592,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,22,5,5,5,0,26,0.87,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"NGDN","No_data","No_data","No_data","No_data",-0.802,-0.8,0.192,-1.402,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,1,4,4,254.61,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"ZFHX2","Yes","Homeodomain","No_data","No_data",-0.102,-0.106,0.107,-0.695,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,1,2.51,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"THTPA","No_data","No_data","No_data","No_data",-0.043,-0.049,0.121,-0.598,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,2,0,0,0,0,166.76,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"AP1G2","No_data","No_data","No_data","No_data",0.022,0.016,0.15,-0.617,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,2,61.8,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"JPH4","No_data","No_data","No_data","No_data",-0.135,-0.139,0.151,-0.725,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,1,5,11.8,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307086","SRR4307085","14",158,1027,108,2.26187316543067,4.09646850474138,96,2.26187316543067,4.09646850474138,22458883,24114754,0.93040610117245,16,2,NA,NA,NA,NA,1655871,"DHRS2","No_data","No_data","No_data","No_data",-0.058,-0.063,0.116,-0.503,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,17,5,0,5,0,10,2962.72,"Connective, subcutaneous and other soft tissues","Connective tissue leg","SRR4307086","Connective, subcutaneous and other soft tissues - Connective tissue leg",NA,NA
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"SLC7A8","No_data","No_data","No_data","No_data",-0.058,-0.066,0.124,-0.523,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,18,3,0,0,0,4,17.35,"Breast","Breast, NOS","SRR4307853","Breast - Breast, NOS","Breast",30.484416
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"C14orf164","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"HOMEZ","Yes","Homeodomain","No_data","No_data",-0.061,-0.062,0.104,-0.507,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"PPP1R3E","No_data","No_data","No_data","No_data",-0.253,-0.256,0.13,-1.353,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,29,272,"Breast","Breast, NOS","SRR4307853","Breast - Breast, NOS","Breast",14.928528
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"BCL2L2","No_data","No_data","No_data","No_data",-0.094,-0.112,0.141,-1.167,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,53,5,4,20,3,39,154.76,"Breast","Breast, NOS","SRR4307853","Breast - Breast, NOS","Breast",32.899642
"MET500","SRR4307853","SRR4307852","14",128,370,53,3.71873661187074,13.4262269298302,98,3.71873661187074,13.4262269298302,23652327,24435718,0.539195812941184,57,1,NA,NA,NA,NA,783391,"BCL2L2-PABPN1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,1,0,0,307.97,"Breast","Breast, NOS","SRR4307853","Breast - Breast, NOS","Breast",4.658934
